,assists,GameID,GameMode,baronKills,bountyLevel,champExperience,champLevel,championName,damageDealtToObjectives,damageSelfMitigated,deaths,dragonKills,firstBloodAssist,firstBloodKill,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,kills,lane,largestCriticalStrike,largestKillingSpree,longestTimeSpentLiving,magicDamageDealtToChampions,magicDamageTaken,nexusLost,objectivesStolen,physicalDamageDealtToChampions,physicalDamageTaken,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,teamEarlySurrendered,teamId,timeCCingOthers,timePlayed,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealtToChampions,trueDamageTaken,turretTakedowns,turretsLost,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
0,13,4035110196,CLASSIC,0,0,12682,14,Morgana,5889,9328,4,1,False,False,True,9051,8425,MIDDLE,0,0,6653,3157,3916,1028,3020,1082,3340,2,MIDDLE,0,0,700,16732,6129,0,1,1057,7399,54,75,12,7,3,4,4,12,0Gtjh_1SIEDYgLgFdmlfhElyy81zYS3_afm3DC2MEt_Mflg,False,200,23,1676,17791,662,14603,3025,0,136,59,158,0,1074,2,1,17,1,1,8,True
0,10,4035110196,CLASSIC,0,0,13532,15,Caitlyn,30827,6473,1,1,False,False,True,13015,11550,BOTTOM,0,0,1055,6672,3006,3094,3031,1018,3340,5,BOTTOM,996,5,1482,2875,6069,0,0,17099,7349,64,25,16,7,2,4,4,7,MvHVfaChbAzQGfutciifGQEHrYCJU_X6IgI4zyK9y1M3d90,False,200,10,1676,21295,0,14121,7463,944,210,70,46,1320,702,4,1,20,0,7,7,True
0,19,4035110196,CLASSIC,0,2,10311,13,Nami,1967,5806,2,0,False,False,True,8047,6625,UTILITY,0,0,3853,4005,3158,4643,3070,3916,3364,3,BOTTOM,0,2,378,5349,3839,0,0,752,4660,15,60,62,8,4,4,5,3,mvegKZQOm4Xx27GF_64JT-dHSzv4QIxm_YjzhPP2MDB-ySg,False,200,26,1676,6102,1528,9030,8749,5081,4,165,33,0,531,2,1,36,3,2,17,True
0,1,4035110225,CLASSIC,0,0,8148,11,Aphelios,1643,5277,4,0,False,False,True,5663,5375,TOP,0,0,2031,3047,6673,1029,1036,0,3363,1,NONE,366,0,456,496,1337,0,0,8353,5295,51,105,0,3,2,21,3,4,_0doVHw3L3-v2oQ-U34FlPDbHeLkyQlHmYBoN5TQt_MVDXdn1MlUiJbnkA,False,100,8,1112,8849,0,8082,909,0,117,62,116,0,1449,0,4,6,1,0,6,False
0,1,4035110225,CLASSIC,0,0,5936,9,XinZhao,3041,10089,9,0,False,False,True,5065,5025,JUNGLE,0,0,3047,1036,0,0,0,6630,3364,1,NONE,0,0,163,505,2375,0,0,5426,17770,30,48,0,4,3,4,13,11,DXtMgwNUL-x3PgPBJCiMo5zbEzHpHYM9JERganmGYuZExkwNlfQd1lYPmQ,False,100,8,1112,6302,0,20857,7515,0,13,208,145,371,711,0,4,7,1,0,2,False
0,0,4035110225,CLASSIC,0,0,7066,10,Vladimir,681,2716,5,0,False,False,True,4550,3775,MIDDLE,0,0,1082,2031,3152,0,2422,0,3340,0,NONE,0,0,336,2802,1221,0,0,181,7292,86,8,34,2,2,14,2,4,RwTlK-18Wtf_64gBVCaXOJHJ0e6NioeZ63yS2YN6fQ6iXDAxPGPidUpqQw,False,100,2,1112,3221,0,8723,4806,0,94,58,87,237,210,0,4,8,1,0,7,False
0,0,4035110225,CLASSIC,0,0,5601,9,Jhin,0,1913,2,0,False,False,True,4891,3585,BOTTOM,0,0,2031,6670,2055,1018,1055,3009,3340,1,NONE,379,0,664,67,2062,0,0,3175,3494,34,19,6,0,2,4,3,7,Z88flw2nKxIm4MF-c9NBXrTv7AXmHqv2-CkD0IND5YhUUt0,False,100,5,1112,3242,0,5808,991,144,94,41,42,0,251,0,4,7,1,0,5,False
0,2,4035110225,CLASSIC,0,0,4788,8,Nami,172,2083,3,0,False,False,True,4967,4400,UTILITY,0,0,3851,2065,2010,3158,2055,0,3364,1,NONE,0,0,490,4037,1695,0,0,886,3916,10,32,37,4,2,4,5,3,2ZrHVdunzNu6teNFd11hw6taSrgQDfM3zac8oUfvr_oPg5ZGP0rkK3qugg,False,100,26,1112,4923,525,5629,2749,1669,10,84,51,0,18,0,4,27,6,4,15,False
0,4,4035110225,CLASSIC,0,1,8510,11,Darius,1066,7362,2,0,False,False,True,6644,6608,TOP,0,0,3078,3047,3066,1031,0,0,3340,4,NONE,0,2,762,0,1589,0,0,5998,8218,37,27,8,4,2,4,2,12,vIVhNci0qVIB8WqIiIx04J_VH1VoJ1Kngli-7C-rScEI8b4,False,200,9,1112,7351,0,10179,1580,0,109,75,65,1353,371,1,0,17,1,1,6,True
0,5,4035110225,CLASSIC,0,9,9378,12,Khazix,29943,7281,0,2,True,False,True,9151,8275,JUNGLE,0,0,0,6029,3142,1001,6695,3123,3364,9,NONE,0,9,0,665,2186,0,0,8327,11812,144,47,23,10,10,11,1,4,WsPUyGPQ10BZE3rJiQOscTbePvILgEsiLHrT3jvBMXC2nVyv,False,200,2,1112,9353,0,13998,8879,0,22,172,0,360,0,1,0,12,1,2,3,True
0,3,4035110225,CLASSIC,0,1,8204,11,Talon,1359,4150,1,0,False,True,True,8197,7925,MIDDLE,0,0,3158,3142,2055,3134,6695,0,3364,8,NONE,442,7,796,0,2751,0,0,11794,5680,41,54,130,9,2,4,3,14,LlxZeBut1YpLcSHc09ntNYfdv_vlb58rdniWpBC2JNA22a-Ux6-BCTyvhg,False,200,2,1112,12212,0,8541,1870,0,123,92,30,418,110,2,0,17,4,0,6,True
0,2,4035110225,CLASSIC,0,0,7835,11,Taliyah,1267,2011,1,0,True,False,True,6370,6175,BOTTOM,0,0,1082,2031,3916,6655,3020,1056,3364,0,NONE,0,0,474,2777,645,0,0,355,4417,70,21,20,2,1,4,1,3,yvfdVGtNpmXKRsISfmuhGb28mhrlow6KDaac3yKMkJEg3IM,False,200,3,1112,3205,0,5063,673,0,133,180,16,72,0,0,0,12,1,1,6,True
0,11,4035110225,CLASSIC,0,2,6054,9,Blitzcrank,250,6636,0,0,True,False,True,5867,4950,UTILITY,0,0,3009,3855,2031,3050,3067,0,3364,2,NONE,0,2,0,3385,2007,0,0,2784,5689,23,22,26,6,13,4,5,14,DrhC27e7AIGzWdv7paCAffaOSJ2FmoQxNeuwpc4wXGZ9sro,False,200,30,1112,6607,0,7824,1222,217,30,82,0,437,127,1,0,41,2,7,15,True
0,4,4035110268,CLASSIC,0,10,14518,15,Mordekaiser,5559,35291,4,0,False,False,True,12457,11275,TOP,0,0,3065,2420,4633,3047,3075,0,3340,13,TOP,14,10,356,19040,7719,0,0,3740,18783,127,58,43,8,3,4,3,12,Zal8hSP2t6uKLTfnvhD3DOmfPw0v8SFM63GqnLXmkZNTh5s,False,100,10,1433,24779,0,27120,12203,0,169,92,79,1999,617,3,1,12,1,1,7,True
0,6,4035110268,CLASSIC,0,7,11475,14,Evelynn,18140,9233,0,2,False,False,True,9266,7135,JUNGLE,0,0,3152,2031,0,3041,1052,3020,3364,7,JUNGLE,0,7,0,9229,4753,0,0,305,13328,486,33,97,7,3,4,15,11,dgCTNKhGF_3iRbz_u8GEJPvkQQ1CIBUBrJ_UA91aN1_O7O8,False,100,6,1433,10133,0,18282,9256,0,13,253,0,598,200,1,1,26,4,3,8,True
0,7,4035110268,CLASSIC,0,1,13486,15,Sion,9359,30867,4,0,False,False,True,10360,9700,MIDDLE,0,0,2033,3181,3111,3068,3077,1011,3340,5,MIDDLE,0,3,594,3971,7907,0,0,11519,15668,59,50,38,7,3,12,3,4,c9uEGQQvf2l-vX7muPl5XnWgDmdimD5BioSGr9TLr1uwQNM,False,100,30,1433,15491,0,23865,1697,0,182,463,107,0,289,3,1,9,0,1,6,True
0,9,4035110268,CLASSIC,0,1,10407,13,Ashe,4378,4233,3,0,False,False,True,9022,7650,BOTTOM,0,0,1055,6671,3046,3006,1036,0,3340,2,BOTTOM,283,0,447,722,4739,0,0,9897,6034,6,41,1,5,4,7,3,4,nUjzsQuEqL-kPLUWFoLUbfQ5kHDIlNmLiXyXaH9IzduKwE8,False,100,19,1433,10619,0,11031,2854,245,170,315,68,0,257,1,1,14,0,3,6,True
0,7,4035110268,CLASSIC,0,3,9530,12,Xerath,3328,2186,3,0,False,False,True,7302,6735,UTILITY,1,0,3853,3145,0,3020,6655,1052,3364,5,BOTTOM,0,3,452,10521,2448,0,0,162,2898,56,25,20,22,2,4,2,14,ws_fDza_Q25ItDSTs6GrUQGsNuTY_K3xa1_r8qgVirtbP8Y,False,100,17,1433,11351,0,5600,169,0,22,83,61,667,253,2,1,38,6,6,19,True
0,1,4035110268,CLASSIC,0,0,9952,12,Jax,455,17703,9,0,False,True,True,6836,6375,TOP,0,1,6632,0,3067,3133,1001,0,3340,3,TOP,0,3,503,4136,13670,0,0,13667,12465,55,79,64,10,4,4,3,12,lb9T4J1HSrQDYxxXQ2-0Ew3qpN-P2RgEWL76_975-WIYR8aa,False,200,19,1433,17804,0,27132,4663,0,109,110,312,0,996,0,7,21,5,1,12,False
0,2,4035110268,CLASSIC,0,0,10345,13,Nocturne,14812,15753,7,1,False,False,True,9332,8850,JUNGLE,0,1,3111,6631,2031,3053,1036,1036,3364,7,JUNGLE,0,3,674,1454,13329,0,0,13498,13638,86,19,33,18,4,4,15,11,NdpoonYkkOKQskrraP9IcZrn88yWZHo8P6X_2MY8QxM6CLo,False,200,156,1433,15896,0,28081,10671,0,22,477,204,944,1114,0,7,20,2,2,3,False
0,0,4035110268,CLASSIC,0,0,11080,13,Malzahar,2039,6562,6,0,False,False,True,7573,8075,MIDDLE,0,1,6653,2031,3020,1082,3135,0,3363,1,MIDDLE,0,0,554,11915,3171,0,0,646,7465,55,59,62,7,2,4,2,12,37If83CdWSNDchqXCSEQVanDGVEFoFVa_h7bmI3w7ksY2xm4,False,200,27,1433,12562,0,11086,2,0,158,214,164,0,449,1,7,7,0,0,4,False
0,2,4035110268,CLASSIC,0,0,8515,11,Samira,379,6788,6,0,False,False,True,7094,6525,BOTTOM,0,1,1055,6673,3111,3035,0,0,3340,1,BOTTOM,360,0,717,540,7403,0,0,5041,5533,80,8,9,3,2,1,2,4,D9NWAYUp5w6QB9wYqFLwbwpCsU0eMRQzbZt01E695iP4tPo,False,200,0,1433,5581,0,13419,729,0,147,0,144,0,482,0,7,7,1,1,5,False
0,3,4035110268,CLASSIC,0,0,7304,11,Karma,376,7475,4,0,False,False,True,5738,5435,UTILITY,0,1,2065,3853,3158,3067,0,1052,3364,2,BOTTOM,0,2,760,7730,8001,0,0,497,5319,57,13,81,32,3,4,3,14,lufzvqwcPUJgtYTsWEBo1lwzfxf2d3ZCLJU6PShMlcO6U3N45ko3ueQEnQ,False,200,15,1433,8901,1840,13544,0,0,20,139,96,673,222,0,7,25,2,3,12,False
0,0,4035110270,CLASSIC,0,0,9422,12,Fiora,15285,6125,1,0,False,True,True,9016,8750,TOP,1,0,1055,3074,3181,3057,3158,1036,3364,6,NONE,383,6,892,252,715,0,0,4971,9029,74,5,31,1,1,4,2,12,dbN7I4DqLVMgla_08OxDPLUa-CwS7o2QGPnLYsJfAhjkLp6Y,False,100,2,933,6327,0,10000,4936,970,146,98,37,1103,256,5,0,11,2,1,5,True
0,0,4035110270,CLASSIC,0,0,5655,9,Ekko,11229,5136,0,2,False,False,True,5238,4075,JUNGLE,0,0,3152,2031,0,1001,0,0,3364,0,NONE,0,0,0,1606,1738,0,0,519,8090,60,28,37,1,0,4,9,11,m7LWU_vtgn399yEum127xMOZHet9zWhddwJWDpnPo_arIaYeDwO6zhGazQ,False,100,1,933,2210,0,9860,6286,0,4,325,0,84,32,1,0,8,1,0,2,True
0,0,4035110270,CLASSIC,0,0,6977,10,Syndra,2333,821,0,0,False,False,True,5411,4300,MIDDLE,0,0,1056,6655,1001,2055,2031,0,3340,0,NONE,0,0,0,4292,1004,0,0,464,1319,78,69,17,3,2,4,1,12,ByPaqM0UYNdbVyFnd1IsBhjwnBMfaO83j0L_uPlWU_9plaI,False,100,12,933,4756,0,2513,237,0,113,122,0,0,190,1,0,10,3,2,3,True
0,0,4035110270,CLASSIC,0,3,4413,8,Sivir,9783,1396,0,0,False,False,True,6587,5350,BOTTOM,0,0,3070,3158,6691,1036,1036,0,3340,3,NONE,0,3,0,0,872,0,0,2218,2954,42,25,4,1,2,7,1,4,QXlytAW630s36z06qFX9Bm5ur_8j4CGduA_IK9qSrMeAgTs,False,100,0,933,2218,0,4147,528,201,77,2,0,0,320,3,0,4,0,0,3,True
0,3,4035110270,CLASSIC,0,0,4796,8,Xerath,5003,489,0,0,False,False,True,5256,3500,UTILITY,0,0,3851,3802,2055,3070,3020,1082,3364,0,NONE,0,0,0,2050,681,0,0,258,904,40,16,9,8,1,4,0,21,6U1g_f4DDtLy32wbqgwz8RqpiD6XBZp_ZTwyGNlurzi8wsUTAx58JebUFg,False,100,7,933,2308,0,1585,114,0,43,62,0,0,0,1,0,20,2,1,11,True
0,0,4035110270,CLASSIC,0,0,1777,5,Tryndamere,0,1307,3,0,False,False,True,2618,1050,TOP,0,1,1055,2031,1036,0,0,0,3340,0,NONE,199,0,142,0,252,0,0,991,2862,2,2,12,0,1,4,0,14,7upjIN_zHY3_bO1LFFIbJtY1aFvRmEYtsVmQV1gtNe8-G4hY,False,200,0,933,991,0,3786,249,0,22,0,32,0,671,0,9,1,0,0,1,False
0,1,4035110270,CLASSIC,0,0,5682,9,Graves,464,3968,3,0,False,False,True,4493,4375,JUNGLE,0,1,2031,6692,1029,0,1001,0,3340,0,NONE,0,0,364,268,2714,0,0,2397,5298,46,15,31,3,3,4,7,11,k9ylOA7N3zYinbNToJfWezjkbOdBs7sN7k71-1BCIFwsN4w,False,200,9,933,2953,0,8528,2388,0,34,202,58,288,515,0,9,15,1,4,5,False
0,0,4035110270,CLASSIC,0,1,7863,11,Vladimir,0,3740,0,0,False,False,True,5661,2925,MIDDLE,0,1,1056,1082,2055,3145,0,3158,3340,1,NONE,0,0,0,3180,4929,0,0,49,3842,217,7,28,2,2,14,2,4,BUI4zF0uIeiYeJjCJakp9dNP9w03Guy_C_abFuVKwCH7L-ASKveIS6sepg,False,200,0,933,3669,0,8772,7975,0,118,23,0,440,0,0,9,7,1,0,5,False
0,0,4035110270,CLASSIC,0,0,949,3,Caitlyn,0,590,2,0,False,False,True,2520,900,BOTTOM,0,1,1055,2003,1036,0,0,0,3340,0,NONE,0,0,151,53,340,0,0,572,1375,6,1,1,0,0,4,1,7,HV2aknh59P_xSSnJDXc-UeAq6NcAilPGE5gYCxEiV5HXjNkdNqFE80oEMQ,False,200,0,933,626,0,1716,250,90,17,3,16,0,0,0,9,1,0,0,1,False
0,0,4035110270,CLASSIC,0,0,4574,8,Seraphine,0,1254,1,0,False,False,True,3014,2800,UTILITY,0,1,3850,4642,3158,1028,0,0,3340,0,NONE,0,0,240,818,1305,0,0,206,1570,25,4,13,0,2,4,1,14,z_UsxrEF7Zcvpodok7faKQT01WbV1CupMisnudnsxKEap_k,False,200,0,933,1095,108,2875,141,131,25,41,8,70,0,0,9,5,0,0,4,False
0,7,4035110272,CLASSIC,0,0,14396,15,Shaco,6362,14846,8,0,False,False,True,11152,10800,TOP,0,3,3070,6653,3020,4637,4629,0,3364,4,TOP,0,0,356,21334,8266,0,0,1263,16049,54,83,66,151,4,21,6,14,9MOZ99AgMF3bOMKL-sk0tPdSqvbGWoLweXjPYdHa1-L0vTA,False,100,32,2215,24066,0,24582,2649,0,102,694,230,1469,265,2,10,19,0,4,3,False
0,12,4035110272,CLASSIC,0,0,12150,14,Vi,10093,29339,13,1,False,False,True,10450,9875,JUNGLE,0,3,6632,2031,2055,3158,3071,1011,3364,3,JUNGLE,0,2,450,148,11786,0,0,11644,25748,47,0,84,10,11,11,5,4,avjN1RD72sWmkWIhSTcjr_PXaqMpPn8isvAVIoi_urB7VHg,False,100,25,2215,12212,0,37783,7729,0,21,130,404,419,248,0,10,33,15,6,15,False
0,6,4035110272,CLASSIC,0,0,15747,16,Annie,2595,17012,9,0,False,False,True,12958,11775,MIDDLE,0,3,3157,3152,3020,1082,3135,1058,3340,10,MIDDLE,110,4,744,29837,11106,0,0,673,15732,151,36,57,46,5,4,4,14,Fr6HQVBvazRHdo6YgINtbB0g_STOTwm0LW9naQxRG4bcH5na7cZBoaPoMw,False,100,20,2215,31274,1651,26985,4136,0,166,233,336,763,147,0,10,17,1,1,11,False
0,8,4035110272,CLASSIC,0,0,16050,16,Caitlyn,8572,13682,6,0,False,False,True,15720,14300,BOTTOM,0,3,3094,6672,3006,3031,3072,0,3340,11,BOTTOM,1341,6,1068,1312,9875,0,0,27917,14152,70,67,22,12,5,7,4,4,gJzgHl7qx2ucZgY4UIuGiqtKDV8CC65pTKZJMc6GABd7a2E,False,100,44,2215,31482,0,24666,8484,959,262,154,210,2252,638,0,10,19,0,3,9,False
0,16,4035110272,CLASSIC,0,0,12632,14,Leona,5940,29243,6,0,False,False,True,8735,8375,UTILITY,0,3,3111,3190,3860,1028,3075,3067,3364,2,BOTTOM,17,2,688,3640,6386,0,0,2167,14167,55,29,34,9,7,14,4,4,4SdyF07UYYquBoYwV8H9cac1xc_rpeXQtwRejoRm9YA1tf4,False,100,37,2215,6962,403,21984,1702,424,42,68,166,1154,1430,0,10,72,5,13,28,False
0,23,4035110272,CLASSIC,0,1,17964,17,JarvanIV,5604,49269,7,0,True,False,True,14462,13305,TOP,1,0,6632,3053,3001,3111,1011,3076,3340,6,TOP,2,3,776,5476,20821,0,0,16945,22552,68,55,74,23,6,4,5,12,pk998o6o3eWeyS8hNKDY4V91GpU6LXz4A_Q9joCV0bqjzzo,False,200,30,2215,22494,0,46125,17790,0,167,377,279,72,2751,3,2,33,3,3,16,True
0,11,4035110272,CLASSIC,1,4,20914,18,Graves,64501,23088,4,4,False,True,True,18116,14675,JUNGLE,0,0,6692,6676,3111,3091,3031,2055,3364,12,JUNGLE,535,4,517,1923,10242,0,0,24363,20046,129,31,57,11,18,11,4,4,aDNC4IqizKwiSlsA7-IvOnR4lHiICiL-6aFwO3_h_o2uVZTE,False,200,20,2215,26697,0,31439,19265,0,97,420,127,409,1150,7,2,38,5,8,5,True
0,4,4035110272,CLASSIC,0,5,18145,17,Cassiopeia,10846,6383,6,0,False,False,True,14565,12675,MIDDLE,0,0,3040,3116,6653,4637,0,0,3340,11,MIDDLE,0,5,491,19758,10690,0,0,700,9078,161,19,337,9,3,4,2,12,_2yxJbOnavV5CoBYGfC80qeu0ZARjPiB0ZaBZXVE1VP4toI,False,200,35,2215,20459,0,20247,7584,0,206,370,198,0,478,5,2,38,5,5,17,True
0,13,4035110272,CLASSIC,0,0,16086,16,Jinx,16154,8138,5,0,False,False,True,15327,14575,BOTTOM,2,0,3036,3006,3085,3031,6672,1031,3363,9,BOTTOM,691,3,756,327,7880,0,0,17867,12108,113,43,12,13,3,4,5,7,qOTDCkl3hlOwVUSiRrEdaKJXqicBHZ4oMpMgv1y-Bn7qvI4,False,200,17,2215,20444,0,20720,6575,324,190,151,206,2249,731,5,2,12,1,0,12,True
0,13,4035110272,CLASSIC,0,0,10815,13,Malphite,1442,15450,8,0,False,False,True,9769,8875,UTILITY,0,0,3860,3157,2055,6655,3020,4630,3364,4,BOTTOM,0,2,492,17655,8803,0,0,2111,9376,41,21,24,11,5,3,3,4,Em0Vi-Z1euypM2sCySVVPiJ0CQuttiRXChizTcoNed8_ZIkG,False,200,36,2215,19766,0,19127,2225,0,30,202,253,0,947,3,2,80,3,5,37,True
0,1,4035110289,CLASSIC,0,3,16866,17,Jax,20540,12886,0,0,False,False,False,11497,8425,TOP,2,0,1055,2003,3153,6632,3111,0,3340,3,TOP,0,3,1769,1744,5189,0,0,5822,5545,21,31,23,3,1,12,2,4,3lTxhA8TtQwCDpHTzosD7tvpBu_N7bqHxB09j0s-yfdBWs4,False,100,9,1774,7668,0,10971,1976,0,186,109,0,102,237,4,0,12,1,0,9,True
0,5,4035110289,CLASSIC,1,0,13166,15,MasterYi,34467,13203,2,4,False,False,False,9748,8250,JUNGLE,0,0,6672,2031,3124,3047,1042,1036,3364,1,JUNGLE,273,0,1118,0,4385,0,0,4225,13837,62,2,30,5,16,11,2,4,bFwMpYQOiTMedpcn0NIgaRu73DExhgsx_OdhBAZ1j0ixVugQFOB9crKLZg,False,100,0,1774,5050,0,18518,10761,0,8,134,52,824,295,3,0,13,0,2,1,True
0,3,4035110289,CLASSIC,0,4,16437,16,Yasuo,11040,19692,5,0,False,False,False,14021,11050,MIDDLE,1,0,3031,3006,6673,3033,0,0,3340,9,MIDDLE,674,4,671,1346,6139,0,0,17290,9063,253,19,106,6,3,4,5,14,5F5KDsXZhnwv8KZnnvgTl8uy0yTUrYTsQcOGvH7AfeV9PjPs,False,100,22,1774,19982,0,16859,2379,0,196,182,170,1346,1656,3,0,16,2,1,9,True
0,7,4035110289,CLASSIC,0,7,12826,14,Kaisa,15529,11280,2,0,False,False,False,11691,9200,BOTTOM,0,0,1055,6672,6676,3006,3086,2003,3340,9,BOTTOM,468,7,1172,6265,6669,0,0,11214,7870,81,32,65,5,3,1,5,4,I4cM7--BSTuwkRftB0NgT1MV3MpDFPXMz-E1Jc7uotomTo8l,False,100,0,1774,19105,0,15484,3735,0,160,0,48,1625,944,3,0,15,0,3,7,True
0,14,4035110289,CLASSIC,0,3,12356,14,Zilean,2165,6885,0,0,False,False,False,8752,7275,UTILITY,0,0,3853,3190,3117,3070,2055,3026,3364,3,BOTTOM,0,3,0,13085,2290,0,0,798,2569,322,136,67,8,5,14,2,4,FvorEaMPumCX4CB4FBZ7k6-WIuLKcyCsTlvv8DF81_IJtwo,False,100,45,1774,14766,2097,5071,5552,4343,28,218,0,882,212,3,0,41,1,2,19,True
0,1,4035110289,CLASSIC,0,0,12609,14,Teemo,643,8174,5,0,False,False,False,7211,7000,TOP,0,3,4633,3115,1001,0,0,0,3340,0,TOP,0,0,1006,5855,2489,1,0,140,11594,22,24,0,58,2,12,4,4,yWej_rlUT4O6ihCxoLRC4UVfd4ITcXEiPk6eHciB9Y8OSm0,False,200,31,1774,6055,0,14625,1005,0,149,418,163,59,541,0,10,16,0,2,7,False
0,3,4035110289,CLASSIC,0,0,9196,12,Amumu,1026,25559,6,0,False,False,False,7500,6650,JUNGLE,0,3,3068,2031,3047,0,3076,1011,3364,2,JUNGLE,2,0,900,4704,6672,1,0,521,14125,66,70,76,7,3,4,13,11,EQfDU78gEaN320_-5ZSaocPlsLCo7TPKuncLqQNyw7lzEak,False,200,23,1774,5584,0,22489,5026,0,33,160,174,359,1691,0,10,13,2,1,6,False
0,2,4035110289,CLASSIC,0,0,12974,14,Ahri,2818,9110,3,0,False,False,False,8234,7650,MIDDLE,0,3,3157,6653,1001,1056,3145,0,3340,4,MIDDLE,0,3,798,5953,2984,1,0,1204,11288,67,53,28,22,4,4,6,14,AOPt5p1NyT0Z0fk0CDJj-H9C6yE6_qKNWInVDQC7ztRaXhU,False,200,12,1774,9913,0,14817,1265,0,162,48,72,2754,544,0,10,12,0,1,9,False
0,3,4035110289,CLASSIC,0,0,10723,13,Xayah,465,7725,6,0,False,True,False,9623,9700,BOTTOM,0,3,6671,2031,3006,6676,3123,3086,3340,2,BOTTOM,400,0,693,0,4611,1,0,9651,11185,62,24,53,6,3,4,3,7,5WyWppdE3LtsuD7pc702W4AvxIlasInK2nivESpbBbv0VbY,False,200,12,1774,9703,0,16520,1286,468,190,23,177,52,723,0,10,11,0,1,6,False
0,5,4035110289,CLASSIC,0,0,8908,12,Blitzcrank,43,27684,5,0,True,False,False,6315,6050,UTILITY,0,3,3190,3860,3047,3076,3024,2055,3364,1,BOTTOM,2,0,969,5953,7843,1,0,1993,10425,25,16,20,13,3,4,7,3,saF3wH5f2rlN6Uu4mWqx1hadPHX0joiYthyV33wIjxeGODs,False,200,39,1774,8067,844,19548,2054,573,40,96,182,120,1279,0,10,36,4,4,15,False
0,6,4035110296,CLASSIC,0,0,15168,16,Camille,4568,29070,5,0,False,False,False,10835,10775,TOP,0,1,3133,6632,3053,1031,3047,1037,3340,2,JUNGLE,0,0,558,1832,5611,1,0,11803,19232,153,31,91,8,4,14,2,12,6RUR1RdbpbXIJjNvVFsB9xAYfLZwM-Kie1fqMcs5-j3re1i7,False,100,19,1991,18226,0,25895,7059,0,149,117,195,4590,1052,1,10,20,0,0,10,False
0,7,4035110296,CLASSIC,1,0,14624,15,Diana,28623,29931,7,2,False,False,False,12010,11750,JUNGLE,0,1,3152,1026,3157,3020,3115,3916,3340,4,JUNGLE,0,4,992,14798,7892,1,0,1675,19082,86,54,71,11,4,4,14,11,46R5CRqj0p20NRD2XC46TLXf6snxvbixAa-8z-1glv_Kt54,False,100,9,1991,16901,0,27389,7414,0,59,209,248,427,414,3,10,21,0,2,9,False
0,8,4035110296,CLASSIC,0,0,16070,16,Ziggs,22837,7999,8,0,False,False,False,13689,13600,MIDDLE,0,1,3040,3158,3089,6655,3916,1028,3363,1,MIDDLE,0,0,509,34969,4444,1,0,585,12357,176,91,73,14,5,4,4,12,RmQxDDt-hDwOgYEyujbnZ7EW4D0VHTY2GKVu6Ll26YmNJoc,False,100,27,1991,35554,0,17077,469,0,242,365,255,0,274,3,10,23,4,1,13,False
0,5,4035110296,CLASSIC,0,0,12590,14,Varus,8919,17033,10,0,False,False,False,12839,13350,BOTTOM,0,1,6673,3085,2055,3091,3123,3006,3363,6,BOTTOM,435,3,460,6719,3162,1,0,12082,22131,59,20,52,12,7,7,5,4,1vtDfuhlIT7KG6bPEzKkkwzLacNuRMCmsOWq9cdHdyjW0tE,False,100,40,1991,19060,0,26058,6037,404,160,359,322,258,764,3,10,25,8,3,13,False
0,4,4035110296,CLASSIC,0,0,9602,12,Pyke,2320,8167,4,0,False,False,False,13192,13150,UTILITY,0,1,6691,3117,3026,3857,3179,3814,3364,8,BOTTOM,0,8,1365,0,5000,1,0,6917,8245,37,37,31,9,6,14,4,4,4yXMHCpb-zVqWTre4F1qfsTAiDwA3KsOlYVCPYu63Hdrb5E,False,100,16,1991,10462,0,13738,4649,0,54,81,66,3545,492,1,10,50,2,9,17,False
0,6,4035110296,CLASSIC,0,0,19160,18,Nasus,15614,57562,6,0,False,False,False,14532,13750,TOP,0,0,3075,6632,3047,3065,3110,1057,3363,7,TOP,1,4,620,6468,17169,0,0,20054,25287,276,31,33,13,7,4,7,12,noStjK4zL6PQParfB2ECBCGWSMqVEI4Ld0zfMGa-hw2BLsw,False,200,21,1991,27117,0,47721,2265,0,234,1071,221,594,5265,6,6,18,0,2,10,True
0,10,4035110296,CLASSIC,1,2,16018,16,JarvanIV,21907,36783,5,2,False,True,False,15597,12635,JUNGLE,1,0,3047,6630,1011,3053,3026,3076,3364,14,JUNGLE,0,5,555,2043,20134,0,0,20156,17540,107,52,74,19,18,11,4,4,MCkxapvY72x4STmrRJQJb2Bz6DgW0ey-aYGUWRHv7YlMqvM,False,200,22,1991,22982,0,38875,16772,0,71,387,158,781,1200,4,6,19,1,7,1,True
0,5,4035110296,CLASSIC,0,4,19192,18,Kayle,28579,10442,3,1,False,False,False,16174,14730,MIDDLE,0,0,3100,4633,3006,3115,3089,0,3363,7,MIDDLE,0,4,910,10515,9976,0,0,2978,10328,57,49,85,3,2,12,1,4,WYIw7YmhhsPxCszTx8Sl5R7iOve-KS-KZU7j_agWmnPhD9Ku,False,200,5,1991,13988,0,20759,10146,2040,242,309,122,495,454,3,6,27,2,2,8,True
